"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"BB[327,1]",-9.51223827631074,3.27043029241031,-16.0599509168045,-11.6965212450131,-9.46186374954748,-7.294401396012,-3.21484517101577,1.00097579287791,2337,0,0.9986
"BB[328,1]",-9.46392169823667,4.13761939184885,-17.7489108501355,-12.1629546708316,-9.38060401719548,-6.6466667702468,-1.59993692619633,1.00015890323585,9142,0,0.9916
"BB[329,1]",-12.6670031633107,3.58617151815193,-19.9829129000352,-15.0522463873054,-12.5472584681677,-10.193679650974,-5.88226853908464,1.00177362688756,1411,0,1
"BB[330,1]",-11.1128272564869,3.64070043878088,-18.3830702027531,-13.5452622626937,-11.049804083278,-8.6685483370179,-4.01261887287636,1.00116441301859,1753,0,0.999133333333333
"BB[331,1]",-5.91023101905725,3.54888399020124,-12.8577863325141,-8.27027431802091,-5.91287650526423,-3.56762706369216,1.21878604169147,0.999968375770228,15000,1,0.9502
"BB[332,1]",-11.5134986875147,3.84119688230187,-19.2442229010302,-14.0520435233993,-11.4143601904799,-8.89223840012888,-4.26106539082216,1.00021093273121,9043,0,0.999066666666667
"BB[333,1]",-8.9315000955118,3.83811765182362,-16.5786652067394,-11.4862828396842,-8.87138563396267,-6.30763299002497,-1.63502912392779,1.00046937669552,5107,0,0.992466666666667
"BB[334,1]",-4.82082845566803,3.54170788154335,-11.7211261341908,-7.20197587804109,-4.85794052602896,-2.46161442801697,2.15404311446192,1.00011975294385,10308,1,0.913066666666667
"BB[335,1]",-4.88767693139662,3.61007760009133,-11.9647963951866,-7.28739209026591,-4.91343196916908,-2.46589110438028,2.24734034319386,1.00011579529607,15000,1,0.9152
"BB[336,1]",-4.58821249647,3.4972311400163,-11.3947605294901,-6.93147290359686,-4.58252369356924,-2.21182796687359,2.20533822789581,0.999968803588967,15000,1,0.904666666666667
"BB[337,1]",-3.54439658406221,3.64236183761754,-10.5780640641301,-5.99731969563555,-3.58006201517594,-1.13682704075434,3.76248468620469,1.00017798860348,10213,1,0.839266666666667
"BB[338,1]",-6.76548472014982,3.77256288310829,-14.1906235297112,-9.25577390349498,-6.73704467802487,-4.25284181188458,0.607210740958698,1.00013726064822,14774,1,0.963533333333333
"BB[339,1]",-7.18105271058147,3.98796967053343,-15.0923736153921,-9.84565997103863,-7.10133894877545,-4.52271519090223,0.49563255456373,1.00034751383305,5624,1,0.966733333333333
"BB[340,1]",-6.94906747445352,3.73110655607465,-14.3616357901076,-9.42995015579185,-6.91211802064175,-4.42791022599527,0.292264548744279,1.00053755407171,4214,1,0.9694
"BB[341,1]",-5.06711849037652,3.85344895343705,-12.6255584221027,-7.6193677856149,-5.05231741643535,-2.52242377089662,2.57451647742349,1.00033310668215,15000,1,0.907533333333333
"BB[342,1]",-4.48819807072049,4.02776022336939,-12.3504517311844,-7.16848781799432,-4.51197399589986,-1.85795440492828,3.5585065983807,0.999994777028425,15000,1,0.870466666666667
"BB[343,1]",-5.21092994285966,4.16597963506025,-13.392316404637,-7.95085596478198,-5.24400561419978,-2.47597585322634,3.10782043200166,1.00030904368386,8930,1,0.898
"BB[344,1]",-7.19947920052108,3.71072805650651,-14.6245602595034,-9.64860305544486,-7.16537700713058,-4.71661631367153,0.017219409757114,1.00046912792709,15000,1,0.974666666666667
"BB[345,1]",-6.5724959964429,3.8628541419771,-14.1754899068755,-9.10152122149913,-6.53026820378502,-4.02017845156902,1.00479595178796,1.00025195179055,5917,1,0.957133333333333
"BB[346,1]",-7.31373998039281,3.84899806618717,-15.01890422516,-9.88104556120124,-7.29419512969785,-4.75758322071229,0.150322761520698,1.00023508294264,7924,1,0.9724
"BB[347,1]",-3.88949112471699,3.72951973314578,-10.9764835980415,-6.39088266090303,-3.9713458656886,-1.43404769560943,3.58496009618837,1.00064152859422,7346,1,0.851933333333333
"BB[348,1]",-8.90829634246246,3.31765120639957,-15.5557635289584,-11.1302037131704,-8.850240733179,-6.70060601917213,-2.48616173728671,1.00018477554731,15000,0,0.996533333333333
"BB[349,1]",-7.38913541278412,3.70135763355253,-14.7250798938256,-9.85318039546003,-7.33732972608018,-4.91584421246974,-0.139620704626798,1.00000341698306,15000,0,0.976533333333333
"BB[350,1]",-6.22345330904318,4.00273087945745,-14.1565656212109,-8.84793815288884,-6.22347482530909,-3.55132821339967,1.61485064555815,1.00034595764648,7441,1,0.940666666666667
"BB[351,1]",-7.88944063586972,3.49155311967319,-14.8565547229729,-10.2089292244836,-7.86428468830723,-5.56158230388918,-1.04328784625655,1.0000454094467,15000,0,0.9876
"BB[352,1]",-7.14760679969989,3.69632956450093,-14.4612197125698,-9.5886833848079,-7.12699236212923,-4.68906224341164,0.0650169943220897,1.00006140398266,15000,1,0.974333333333333
"BB[353,1]",-7.27536809148579,3.78791528451084,-14.8771736480829,-9.75589605020988,-7.24165797945603,-4.70562017341259,0.0949602564213496,1.00022862239458,10547,1,0.973133333333333
"BB[354,1]",-5.91243502754477,3.60903004430039,-13.0061098040752,-8.31895798397857,-5.93775805519783,-3.53799310096518,1.25171992276911,1.00032865286346,11873,1,0.9482
"BB[355,1]",-6.53377192855882,3.19459923988664,-12.7417563172937,-8.67814654156276,-6.54363843005646,-4.42494398990699,-0.194056581728857,1.00008094052959,15000,0,0.9784
"BB[356,1]",-6.32616430577956,3.37655192718172,-12.9613548871824,-8.61021092637231,-6.32750333137105,-4.03729777342252,0.384246311465849,1.00001319619833,15000,1,0.969266666666667
"BB[357,1]",-9.12121686752546,3.81870545559166,-16.8513475698712,-11.623501189694,-9.04992858197946,-6.50322079584323,-1.90517061768598,1.00023260466095,6707,0,0.993066666666667
"BB[358,1]",-7.92010281482774,3.90376971379764,-15.9072195020364,-10.4339706083479,-7.87592791261828,-5.27372111522193,-0.398251505912694,1.00087839650863,3841,0,0.9808
"BB[359,1]",-5.27117410694515,3.65436359362675,-12.4193930280709,-7.70584082324391,-5.29132665092741,-2.86936834107382,1.97483823132464,0.99992675804563,15000,1,0.925
"BB[360,1]",-3.27248432888074,4.07661794088103,-11.1336620404033,-5.9874089428701,-3.34222521017053,-0.594553297172781,4.86867190944611,1.00000547493002,15000,1,0.792266666666667
"BB[361,1]",-6.5948167330161,3.54228991447533,-13.6667960468708,-8.94357471091017,-6.53167524956693,-4.23541892321885,0.186085315795632,1.0004375520684,15000,1,0.971266666666667
"BB[362,1]",-3.89178765960448,3.5931574363464,-10.8514753503801,-6.29387881050767,-3.93457979468269,-1.52903690327373,3.26022601772573,1.00052312863776,7758,1,0.860666666666667
"BB[363,1]",-6.68762168805209,4.04436776483734,-14.9078417640205,-9.34383758368115,-6.63562735419852,-4.01140400266873,1.18433374064991,1.00043560919468,15000,1,0.952
"BB[364,1]",-6.54924037296209,3.91982069741985,-14.354430348959,-9.15321358326383,-6.53030459434544,-3.95334841164516,1.06264269454122,1.00017684417635,15000,1,0.952
"BB[365,1]",-7.52429002839399,4.04169608285126,-15.6067449921319,-10.2016067505957,-7.4780301012011,-4.81671543188039,0.397813669445028,1.00029705485672,7209,1,0.968266666666667
"BB[366,1]",-8.602972872032,3.62829756689281,-15.9217912538043,-11.0201416185603,-8.56324286383473,-6.16620122297096,-1.67059470293429,1.00064442769765,4577,0,0.9914
"BB[367,1]",-6.96594852533737,3.71147982693439,-14.3903686065709,-9.38648434329389,-6.97059881552824,-4.49194551337679,0.30629877998799,0.999937339644485,15000,1,0.970133333333333
"BB[368,1]",-7.90685781807159,3.87094405239094,-15.7057018402169,-10.4070602402761,-7.83281064652838,-5.3078836674535,-0.477412919157847,1.00043967459025,4747,0,0.979866666666667
"BB[369,1]",-9.38839242141063,3.91612888314835,-17.3495749220495,-11.95946002542,-9.28968557018871,-6.68511833494723,-1.94080368741182,1.00037175492632,4973,0,0.9938
"BB[370,1]",-5.15722114075372,3.22198863959866,-11.3542574816575,-7.31238111397619,-5.18965389931234,-3.04612768566279,1.33694671875477,1.00025279410417,11846,1,0.941466666666667
"BB[371,1]",-9.32738740724033,3.75609417930644,-16.9280027636404,-11.7886639845677,-9.21289380225732,-6.78157157150048,-2.22150295606021,1.00040512590148,5164,0,0.994333333333333
"BB[372,1]",-4.05152133463516,3.42408642251614,-10.7117002086963,-6.37633021432792,-4.06440321950553,-1.74292765765843,2.70842816797207,1.0002424402025,6714,1,0.8818
"BB[373,1]",-7.58032607838606,3.69332909736631,-14.9900998578193,-9.99515905511479,-7.55431801290856,-5.13143271188666,-0.436177598716179,1.00025517552706,7352,0,0.980933333333333
"BB[374,1]",-7.0816179415736,3.87321262202556,-14.805124844787,-9.65942367773627,-7.05546134867717,-4.47978398497407,0.440302976375368,1.00030769199515,9186,1,0.966866666666667
"BB[375,1]",-9.45203276048508,3.50282444052385,-16.5248956634863,-11.7731348053265,-9.36135802530881,-7.03856580964486,-2.90722249910811,1.0008167763892,3213,0,0.997133333333333
"BB[376,1]",-7.65938655214347,3.71093634750878,-15.075935993635,-10.1063488849238,-7.60913567506628,-5.162479222634,-0.365309667912374,1.00010125716377,15000,0,0.980666666666667
"BB[377,1]",-8.66352875815556,3.41844426341983,-15.5609261291167,-10.9457149847095,-8.62909134551699,-6.36517188921998,-2.01207511926627,0.999997734812201,15000,0,0.995
"BB[378,1]",-9.4047156772546,3.93295499780538,-17.3468765585376,-11.9732314915318,-9.2982846720204,-6.76351065738619,-1.92544713962036,1.00047688570938,3715,0,0.9918
"BB[379,1]",-8.28547848175945,3.52204572916221,-15.1826700841123,-10.5854055820348,-8.27400948629719,-5.93985673780446,-1.27724452050827,1.00025114629824,6322,0,0.990333333333333
"BB[380,1]",-6.08983423925201,3.50492898971228,-12.9372852085432,-8.45490137975352,-6.1434165985893,-3.76603263688426,0.863593397451953,1.00010695451502,10065,1,0.9576
"BB[381,1]",-8.33621013812071,3.48746032391371,-15.2770424214335,-10.6526606993893,-8.31654777630301,-5.96682616508684,-1.63824478866029,1.00006541461299,12154,0,0.991933333333333
"BB[382,1]",-8.3115248923715,3.79153179799926,-15.8806179060361,-10.7832259950817,-8.25195641599646,-5.77209818151376,-0.944018721469172,1.00048008380892,5019,0,0.9864
"BB[383,1]",-8.35299795235416,3.73264686675292,-15.7911950975703,-10.8136571014614,-8.297748771922,-5.84357156230204,-1.11554053856939,1.00173279936944,1147,0,0.988733333333333
"BB[384,1]",-8.2408274108105,3.83408622435424,-15.9519478778835,-10.8063341817106,-8.19848608574722,-5.66989183537372,-0.910241796422256,0.999990521615769,15000,0,0.9854
"BB[385,1]",-7.43364914492164,3.71556596938705,-14.7858073319138,-9.89418069614283,-7.3868858440417,-4.95405287600761,-0.199455004474388,1.0001317225776,15000,0,0.9776
"BB[386,1]",-4.52783323974793,3.8140834086783,-11.9480351966575,-7.07501859349698,-4.58900010636651,-2.00608607830039,3.05176733346778,1.00023243731766,8753,1,0.88
"BB[387,1]",-4.82175927770207,3.72944968638528,-12.0775261731622,-7.2798010026569,-4.81694852786187,-2.37862058408377,2.66661611665385,1.00010286425046,13023,1,0.9032
"BB[388,1]",-7.81197061015655,3.86022332173441,-15.4132399000033,-10.3626829185153,-7.78093492385212,-5.18368387417628,-0.278796180857983,1.00046938081304,4628,0,0.978466666666667
"BB[389,1]",-5.30437494708696,3.3437239044457,-11.8844567251453,-7.52268856814435,-5.29840723598896,-3.08741376468382,1.28924781624359,1.00001440004815,15000,1,0.9432
"BB[390,1]",-2.8691117006434,3.9696553793208,-10.4860361076399,-5.52397300757243,-2.99353483454952,-0.262451272280914,5.13853680589396,1.0002680463483,5657,1,0.769
"BB[391,1]",-5.3136593028717,3.56666569976227,-12.2821228144629,-7.72763243194148,-5.31710283515049,-2.93468403280873,1.6631240549479,1.00005031181757,15000,1,0.931266666666667
"BB[392,1]",-5.13111308442194,3.92848801981137,-12.8012039456002,-7.74776877590461,-5.1542117719113,-2.57834199877396,2.62778420860402,1.00010069686125,15000,1,0.903266666666667
"BB[393,1]",-4.06294364119379,3.63283596959907,-11.0978984715304,-6.50553683726789,-4.1363816021856,-1.64290525248364,3.11271586015309,1.00015922693158,7724,1,0.866133333333333
"BB[394,1]",-8.20020980004356,3.93520939020557,-16.1012936818538,-10.793443780642,-8.0854715118839,-5.53655495349591,-0.5540727321704,1.001418628956,1706,0,0.982133333333333
"BB[395,1]",-8.23444585831541,3.27907990682155,-14.6771896870062,-10.4207995566991,-8.2239364393212,-6.03371277625733,-1.93347144980049,1.00013669355331,10362,0,0.994133333333333
"BB[396,1]",-7.06608682515613,3.32203595778585,-13.5653238509516,-9.2982808378939,-7.05134759824994,-4.81622766926801,-0.547788599276962,1.00019624917548,14817,0,0.984933333333333
"BB[397,1]",-6.99485592985395,3.71735480383105,-14.4559929195832,-9.42864488413973,-6.98842269078253,-4.53635530079338,0.310339455804268,1.00007874997756,12201,1,0.9692
"BB[398,1]",-6.29675399568193,3.9602544794256,-14.1220728576883,-8.92088829940826,-6.28988141858646,-3.67837665212374,1.54868096934382,1.00003160585676,15000,1,0.944066666666667
"BB[399,1]",-4.38479962324237,3.62576780620512,-11.5378489573324,-6.79059548300007,-4.40289433571211,-1.96110139705773,2.73052041581301,1.00019838361133,15000,1,0.889066666666667
"BB[400,1]",-7.50122329490369,3.90083433557972,-15.2889824856828,-10.0393390206886,-7.46835795449912,-4.91701095635071,0.239002025434723,0.999974141733417,15000,1,0.9722
"BB[401,1]",-6.08790749513872,4.01677652761131,-14.0266778971307,-8.73793496159581,-6.05550553983509,-3.42842232599092,1.77578792613332,1.00027479170735,11625,1,0.934333333333333
"BB[402,1]",-9.48048794188065,3.79819506659537,-17.099153413692,-12.0129067934387,-9.41046580149118,-6.90151517716112,-2.17279947220386,1.00011867691622,13358,0,0.994733333333333
"BB[403,1]",-6.29892037286837,3.08659221767777,-12.2980868307434,-8.37641403180437,-6.2575732626016,-4.1875486761173,-0.203842100410511,1.00013271728017,10838,0,0.979266666666667
"BB[404,1]",-10.3758925990973,3.93040376855916,-18.4426255613997,-12.9673020448939,-10.28059918302,-7.68069830430849,-2.95824369392692,1.0015031455985,1429,0,0.997466666666667
"BB[405,1]",-7.65923317522792,3.95662377887589,-15.5516506107644,-10.2708868515953,-7.67228417832754,-4.95769145069577,-0.014088239517388,1.0002331632842,6092,0,0.975133333333333
"BB[406,1]",-8.56541775766232,3.8736126740682,-16.4632237396821,-11.0886481941125,-8.4624656625361,-5.93790618091228,-1.19534894465627,1.00027427358332,6249,0,0.9886
"BB[407,1]",-7.97086742043609,3.8771699989148,-15.7863771232521,-10.5394688744263,-7.90294948248807,-5.34393922979069,-0.514909005248519,1.00006247288507,15000,0,0.982466666666667
"BB[408,1]",-10.8475409242948,3.64435624358161,-18.2640260779527,-13.2563483701904,-10.764064150733,-8.38819617101417,-3.90768155047862,1.00038815999587,6142,0,0.999133333333333
"BB[409,1]",-6.07680333943241,3.92489584653473,-13.8234730109067,-8.68530265868301,-6.0791533308672,-3.46095365127912,1.69549486601002,1.0002675247176,13449,1,0.940866666666667
"BB[410,1]",-5.85074311066198,3.56497189085445,-12.7981867170412,-8.23803121517507,-5.8582397377075,-3.45140324526231,1.17969092670152,1.00007935016932,15000,1,0.948533333333333
"BB[411,1]",-8.08373395142936,3.92374820735834,-15.983666445652,-10.6813753781793,-8.00047256645455,-5.41810075903871,-0.619990581873676,1.00039889468759,15000,0,0.9828
"BB[412,1]",-5.7697953713308,4.04993833414156,-13.6451194450651,-8.45537493711942,-5.77208303549106,-3.12748350747346,2.39879233730262,1.00013651795983,9937,1,0.923466666666667
"BB[413,1]",-7.17944218017262,3.9014931387248,-14.9202529404683,-9.81384305932354,-7.17234660615261,-4.55282183201964,0.502681812080586,1.00040794126397,3971,1,0.967266666666667
"BB[414,1]",-10.1712364802973,3.89253134391443,-18.14576265178,-12.7605296146725,-10.0652391353304,-7.54037806404587,-2.80925114074672,1.00034854193164,4932,0,0.997
"BB[415,1]",-7.41826492598166,3.78050716750773,-14.9962151837003,-9.93006916158987,-7.38574043524216,-4.88369422341302,-0.0490907327578318,1.00013851213386,15000,0,0.976133333333333
"BB[416,1]",-9.49572229804894,4.0532145440396,-17.5492055994447,-12.1649133812887,-9.40865846731204,-6.77075824821215,-1.67494897954179,1.00010287854935,15000,0,0.991133333333333
"BB[417,1]",-9.7274407444427,3.95017721634413,-17.7989959528604,-12.2841669942412,-9.63189098221991,-7.08715128501129,-2.13088362211034,1.00059348283078,4642,0,0.994733333333333
"BB[418,1]",-9.68998403854003,3.72513008878097,-17.1201034359262,-12.1944182210269,-9.60894075717498,-7.12689903638634,-2.65165727896614,1.00024947968488,15000,0,0.996
"BB[419,1]",-5.51764214065878,3.63107335256412,-12.5372754875992,-7.94910070444007,-5.56576085254951,-3.08227442179079,1.79118112748754,1.00014126827916,15000,1,0.934533333333333
"BB[420,1]",-2.86675320750047,3.79428645038073,-10.1549912060604,-5.42097357558848,-2.96366463978313,-0.348266493613002,4.73169204726503,1.00048565433734,3748,1,0.777
"BB[421,1]",-4.57297285143475,3.76273075593283,-11.9021146089466,-7.07741344185666,-4.62041480637935,-2.08695100531312,2.91471682316907,1.00044339570687,15000,1,0.889133333333333
"BB[422,1]",-6.44236818508632,3.93251629576627,-14.3898580857569,-8.98621384626742,-6.40496972928697,-3.82025182098299,1.23564523479755,1.00009257729591,15000,1,0.9506
"BB[423,1]",-8.31978549750629,3.72287439710075,-15.7731509698738,-10.762666787732,-8.27048416109499,-5.7917468191732,-1.14933602734723,1.00022044713801,8550,0,0.988066666666667
"BB[424,1]",-5.1269648928952,4.09750181573202,-13.1295197271746,-7.81381584694374,-5.14124667034351,-2.45224591116816,3.02841568677161,1.00006179575006,13200,1,0.896733333333333
"BB[425,1]",-5.95902733695327,3.36409477876844,-12.6244401090394,-8.17676579819021,-5.94194363144763,-3.73502199986246,0.718470283038903,1.00006000290839,15000,1,0.9616
"BB[426,1]",-4.61348342742033,4.0437500497173,-12.4917287451807,-7.2927657207912,-4.64558664094508,-1.93703087573599,3.55749832091455,1.0001034255841,15000,1,0.874533333333333
"BB[427,1]",-7.58138412262927,3.05852287916636,-13.6269515338222,-9.63439750424634,-7.57604207196671,-5.49549613371271,-1.67927350773479,1.00017077859745,9653,0,0.993866666666667
"BB[428,1]",-7.56895064624682,3.08877142852963,-13.6591229430981,-9.6474771127725,-7.53761393006367,-5.51696335189639,-1.60382553571926,1.00028452967503,5739,0,0.992733333333333
"BB[429,1]",-3.22087277354862,3.91235780204024,-10.7610231958469,-5.85407153589336,-3.323450010888,-0.60218988319846,4.63094302550483,1.00010686999692,11311,1,0.796866666666667
"BB[430,1]",-8.47380121418834,3.69675369068972,-15.8911223164181,-10.8721513544957,-8.38965136813946,-5.98633703792534,-1.37401745001121,1.00043148772041,5593,0,0.989733333333333
"BB[431,1]",-7.57329017715577,3.05223956693538,-13.6104441797585,-9.61994867712197,-7.50516927374787,-5.51869093943295,-1.67133650265951,0.999967497249926,15000,0,0.9936
"BB[432,1]",-6.65719979318478,3.96982412004497,-14.5258030284953,-9.2936203427663,-6.63410221357842,-4.01643756779588,1.09061614496713,1.00008620376251,15000,1,0.954933333333333
"BB[433,1]",-5.85236529287378,3.88713876479909,-13.5307355658921,-8.40293094949331,-5.88117745081125,-3.24864864793582,1.78042862525123,1.00003871699691,15000,1,0.934733333333333
"BB[434,1]",-9.14392296465248,3.29173987070206,-15.6856999997202,-11.3084652680984,-9.1185680518977,-6.95454805435154,-2.73041314843978,1.0001682958167,15000,0,0.997666666666667
"BB[435,1]",-7.29576286176535,3.84389094289037,-14.9348421013586,-9.84204860698238,-7.26890129903116,-4.69089192531198,0.166594304505536,1.00017728478148,11163,1,0.972
"BB[436,1]",-4.02985846414958,3.78255361198156,-11.2821742313428,-6.56758750108886,-4.14045555646816,-1.55079304650884,3.52153207487093,1.00023930663331,6402,1,0.8556
"BB[437,1]",-7.92882300990687,3.68039199305861,-15.2162990316532,-10.3605941184048,-7.87608927475728,-5.46186593427177,-0.747712457993153,0.999988496244211,15000,0,0.985333333333333
"BB[438,1]",-8.22775379820532,3.80583620631081,-15.8247780008343,-10.738953342084,-8.20551223352678,-5.68841578596051,-0.763936305495995,1.00045956680956,4007,0,0.984733333333333
"BB[439,1]",-6.16414499903211,3.92087493575999,-13.9791150226757,-8.75468610824325,-6.11368011828539,-3.54365820454977,1.53214491043522,1.00014853402515,11493,1,0.943866666666667
"BB[440,1]",-8.72284184346111,3.99552505406958,-16.913056771807,-11.3214952636212,-8.6389552239581,-6.02657336685662,-1.20736046951752,1.00012441703031,11364,0,0.988466666666667
"BB[441,1]",-7.56179202667932,3.05206840509372,-13.5653815199248,-9.63683644772894,-7.56935232789532,-5.48096087025068,-1.59917469025087,1.00003412593722,15000,0,0.993733333333333
"BB[442,1]",-6.03257743119584,3.96903367838864,-13.7812891029864,-8.69348959106134,-6.01264808934925,-3.3699369463214,1.85184400827999,0.999956477849365,15000,1,0.936866666666667
"BB[443,1]",-10.3926249387912,3.86862109805987,-18.3664600834987,-12.9579591626698,-10.2908757069576,-7.71692449209557,-3.08757997338466,1.00091548034937,1978,0,0.997666666666667
"BB[444,1]",-8.99780505026396,3.54503704085329,-16.1786102720437,-11.3251677500839,-8.93862075108161,-6.59943464664704,-2.21405209150163,1.00009506531912,13646,0,0.994866666666667
"BB[445,1]",-8.1167488719246,3.68352855034934,-15.4221763385952,-10.5430224572686,-8.103828503654,-5.62778529671341,-1.0234942562773,1.00017093929688,14421,0,0.987666666666667
"BB[446,1]",-7.15461131614524,3.72448130440624,-14.4882864163941,-9.62056938607493,-7.12003430559825,-4.63469048038535,-0.0122945792792997,0.999968810837723,15000,0,0.9752
"BB[447,1]",-4.35359869647639,3.52673490464669,-11.2533547738622,-6.7036198976151,-4.35645432856332,-2.02664897227485,2.67681118358689,1.00001020313627,15000,1,0.893333333333333
"BB[448,1]",-7.13350751540121,3.93004726765192,-14.8547684771089,-9.75050477132107,-7.12676205995526,-4.51395064011883,0.608694563460276,1.00021840874246,15000,1,0.964866666666667
"BB[449,1]",-2.10231168267633,3.35080524385396,-8.49656563200526,-4.38598451252937,-2.15040589423,0.14784597456606,4.58544598768442,1.00055206667997,3915,1,0.7362
"BB[450,1]",-4.62759446710173,3.54010260919472,-11.4737781658961,-6.99472605183353,-4.67360323470912,-2.28405202086602,2.37622179517606,1.00047741411908,8968,1,0.904866666666667
"BB[451,1]",-6.57096086849071,3.28104570784513,-13.0247123160677,-8.75608694768659,-6.58498182987483,-4.3374577016532,-0.170462828398603,1.00030229843261,7409,0,0.978533333333333
"BB[452,1]",-7.04938402916068,3.9305941433656,-14.8130838035246,-9.61077384032964,-7.03648771077899,-4.43815998517097,0.624206576234357,1.00034791676972,15000,1,0.964933333333333
"BB[453,1]",-6.50144489167376,4.13567392322771,-14.7301273673745,-9.26227289902234,-6.44237328133003,-3.7787279529392,1.52516782127536,1.00004033492596,15000,1,0.942466666666667
"BB[454,1]",-6.1971301573411,4.02151507049639,-14.0941100223181,-8.87358738384037,-6.21840847393412,-3.52650467911331,1.72990087146045,1.00031736767242,6373,1,0.9386
"BB[455,1]",-8.68074533353718,3.55493499639641,-15.8261789295242,-11.0373395450917,-8.66297820384402,-6.29369671902706,-1.81043799563941,1.00010377189445,12680,0,0.9926
"BB[456,1]",-4.43582741325809,4.10068701344593,-12.5118174266476,-7.15578508292653,-4.44145536015641,-1.76911681068314,3.81597000605312,1.00003140117647,15000,1,0.8628
"BB[457,1]",-9.86181203077242,3.60662212659174,-17.2581665692685,-12.237353883861,-9.78233094124839,-7.40291832974527,-2.9932257241751,1.00066646374292,4074,0,0.9976
"BB[458,1]",-3.14691568235257,3.30019752088405,-9.5686019768862,-5.36097152269368,-3.18865145429819,-0.944272600580079,3.46965242928145,1.00019674672471,8924,1,0.832533333333333
"BB[459,1]",-10.9111451490695,3.63177061034289,-18.2845407266226,-13.299734985444,-10.8552190555104,-8.43478506951708,-4.07495383648573,1.00017024598212,12850,0,0.9988
"BB[460,1]",-11.6037607116532,3.9978850295472,-19.6070153503389,-14.2391176309323,-11.4804639617831,-8.85426508913739,-4.05409125916482,1.00087415829749,2199,0,0.998866666666667
"BB[461,1]",-10.2898079049564,3.84783450825036,-18.274813180933,-12.772591689942,-10.1593874023066,-7.68354219513774,-3.09081355895768,1.00015879491214,9685,0,0.996866666666667
"BB[462,1]",-7.3530580689078,3.86034430918507,-15.1279371332173,-9.88704567060863,-7.26146262970802,-4.74274431229027,0.0546833395803907,1.00036395270094,5130,1,0.9744
"BB[463,1]",-5.45380415358906,3.36364633552284,-12.0846047846929,-7.66667043429893,-5.44759293067889,-3.22931196664713,1.21363924897212,1.000109268623,10684,1,0.9472
"BB[464,1]",-5.42488808439268,3.83253928002674,-12.9857172210514,-7.9749950807451,-5.41115649791021,-2.90673928235505,2.09273640052336,1.00054032934199,5445,1,0.921466666666667
"BB[465,1]",-4.88359234449234,3.70074751258325,-12.2535354421525,-7.32765534991093,-4.89700294807019,-2.46931820765139,2.51354605806346,0.999939467791039,15000,1,0.9078
"BB[466,1]",-4.18445806882774,3.35620670324667,-10.695940108821,-6.43482208853271,-4.21875673517882,-2.01860838015466,2.59911060515496,1.00011576702276,9455,1,0.8932
"BB[467,1]",-6.75388287299419,3.94616850765596,-14.5290668306333,-9.3728161389591,-6.77155381677001,-4.13649209044728,1.04935130751403,1.00047494321295,4680,1,0.958533333333333
"BB[468,1]",-4.09962629942778,3.40245407948645,-10.7637088321288,-6.38197809947304,-4.10674083091959,-1.84391372109711,2.73003037210461,1.00031290288274,6905,1,0.886666666666667
"BB[469,1]",-10.2461075714822,3.87958701010379,-18.0639729703431,-12.811838294306,-10.1423579947614,-7.61758415660422,-2.7901856776934,1.00017548848674,7733,0,0.997
"BB[470,1]",-7.57399753562993,3.63476757572406,-14.8711954893179,-9.97246417258032,-7.54838278297239,-5.11958421488513,-0.554279361852515,0.999921791885254,15000,0,0.982866666666667
"BB[471,1]",-6.07013871806582,4.04690223031825,-14.0671435564954,-8.72892088403652,-6.09689451403101,-3.37754519515361,1.86208159432085,1.00007391937292,15000,1,0.9334
"BB[472,1]",-9.26429989638383,3.73913690492293,-16.721079419051,-11.7453074885094,-9.22814020756127,-6.71189634334408,-2.00519048418433,1.00029071484144,6219,0,0.994666666666667
"BB[473,1]",-1.50766362926993,3.62348962118087,-8.43857905217095,-3.93029541314834,-1.60080464126893,0.87170101462837,5.76719074552421,1.00010302887686,15000,1,0.670266666666667
"BB[474,1]",-1.9585903279579,3.36686317449766,-8.49630877003499,-4.23800752191771,-1.97568808270371,0.313301524333541,4.71419457239597,1.00026057380292,5773,1,0.721933333333333
"BB[475,1]",-8.30790153393166,3.79469062429668,-15.8769430759762,-10.7696659260891,-8.25230237515794,-5.79202870009424,-0.941511633115706,1.00011065044082,15000,0,0.986
"BB[476,1]",-6.21575621661672,4.05892660744869,-14.2456440019681,-8.96161101263432,-6.1789619363264,-3.50028727987096,1.7132437040969,1.00006201939343,15000,1,0.937266666666667
"BB[477,1]",-7.72512965548534,3.92788504742581,-15.6268689091559,-10.2541970091502,-7.68633161453345,-5.12661591729185,-0.10337952884563,1.00009012337409,15000,0,0.975933333333333
"BB[478,1]",-4.98023730534462,4.02285195988099,-12.8907511144669,-7.62730965209613,-5.01294151283871,-2.37932378638452,3.09208111214361,1.00017718097706,14382,1,0.8938
"BB[479,1]",-4.83269865149895,3.69506328997974,-12.0456170486684,-7.29241871716253,-4.8323485310543,-2.38833030479985,2.47604599255232,1.00008684757414,15000,1,0.905066666666667
"BB[480,1]",-6.25695483691168,3.51714620433846,-13.2658892393832,-8.58112877210838,-6.24116616208531,-3.89117619698419,0.612473989657217,1.00036262380524,9383,1,0.963666666666667
