"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"BB[267,1]",-3.48406105730412,3.69756068943611,-10.516505331761,-5.98111761943793,-3.52573105594452,-1.04859827198945,3.92203598770401,1.00033351127913,8058,1,0.8304
"BB[268,1]",-6.98498888830855,3.82683797623454,-14.5951163279802,-9.48052183114276,-6.94927515176534,-4.44912836807999,0.45779989948937,1.00011430617491,11536,1,0.968733333333333
"BB[269,1]",-7.74111983466668,4.000130075824,-15.7365489201584,-10.352080044897,-7.7134059796707,-5.09456235108505,0.131465245742302,1.00046356171214,8178,1,0.972666666666667
"BB[270,1]",-6.95309944985096,3.84124483278565,-14.5776443711114,-9.46329870898886,-6.90510199571559,-4.41471242141481,0.588583431257678,1.00066246643848,9770,1,0.9658
"BB[271,1]",-5.63804184202376,3.85902428767481,-13.209143760854,-8.19197439113564,-5.6676949824113,-3.08608104106505,2.05048588666968,1.00027260813026,15000,1,0.928666666666667
"BB[272,1]",-4.94857952052797,4.1158752118444,-12.9913993437777,-7.67298786885568,-4.98069100807712,-2.24205429658267,3.25417919384926,1.00050345040257,3917,1,0.889333333333333
"BB[273,1]",-4.81358775968985,4.21040964168641,-13.0228688920182,-7.60826198485405,-4.81374715471451,-2.04204972343297,3.55977358336507,1.00013170209986,11794,1,0.875133333333333
"BB[274,1]",-7.70356319750095,3.70409390561782,-14.9794735017058,-10.1682931553147,-7.69172558818575,-5.23136205769317,-0.529674237026642,1.00050095726007,10751,0,0.983133333333333
"BB[275,1]",-6.95228528128399,3.96968315405555,-14.9659106457842,-9.52898935401334,-6.93220041417585,-4.30372409347376,0.766274656825723,1.00016582073216,12375,1,0.9612
"BB[276,1]",-7.85248400926932,3.92364012856084,-15.6882677288374,-10.3921477801419,-7.80421470273127,-5.26988992110426,-0.164456020887954,1.00069351799935,6935,0,0.976933333333333
"BB[277,1]",-4.17639031439571,3.84103803513886,-11.6514594756445,-6.77776012394275,-4.20336007424927,-1.60060211294567,3.48613065024411,1.00027380837592,9938,1,0.861666666666667
"BB[278,1]",-9.29786647671961,3.31515315587774,-15.953921955866,-11.5196224701571,-9.29309312665395,-7.06213712624029,-2.84630261202679,1.00013819507619,8565,0,0.9974
"BB[279,1]",-8.12791386110092,3.70882346163749,-15.5303197774272,-10.5928175211708,-8.06270002781521,-5.63781232125326,-1.03124396328883,0.999962657775093,15000,0,0.9866
"BB[280,1]",-6.41367822252171,4.14459094252497,-14.5796552914183,-9.12255696316274,-6.41677414769458,-3.65994183897807,1.73803402905059,1.00020971459683,12516,1,0.940266666666667
"BB[281,1]",-8.50999140406425,3.50777720786092,-15.5691382136894,-10.8069010470904,-8.45100652124296,-6.16706788682961,-1.78787815694151,1.00075013470807,3970,0,0.993066666666667
"BB[282,1]",-7.59691127619194,3.65491385813267,-14.9869844962329,-10.0240872324944,-7.57556096307512,-5.14068528287736,-0.536195118529398,1.00008572734362,15000,0,0.982933333333333
"BB[283,1]",-7.78271470937874,3.78483981625094,-15.3483232055245,-10.3066278695519,-7.73277169022886,-5.24221210006954,-0.469264957035842,1.00020088605306,15000,0,0.981
"BB[284,1]",-6.50549973998596,3.59483163778848,-13.5566668200546,-8.84237076770479,-6.52828555615168,-4.12227122958577,0.605416420491931,1.0002365722237,15000,1,0.964066666666667
"BB[285,1]",-6.79342546951587,3.18736167763344,-13.1060685884846,-8.89586995405458,-6.79621957019002,-4.65087344791099,-0.583449329298718,1.00061018434893,5792,0,0.982666666666667
"BB[286,1]",-6.7515597374645,3.37319552955304,-13.4106825908682,-9.02719843680406,-6.74176569439638,-4.46061175765588,-0.194409069353884,1.0000106861645,15000,0,0.977933333333333
"BB[287,1]",-9.6119456824604,3.81335063898558,-17.3370421355611,-12.1414282819659,-9.5563237890322,-7.039995581962,-2.23675359278269,1.00007375998263,14654,0,0.9956
"BB[288,1]",-8.55609440843919,3.91720312022755,-16.4797985032883,-11.109191723891,-8.50042002333425,-5.96262155709454,-0.993043201351455,1.00030044790799,7782,0,0.985533333333333
"BB[289,1]",-5.80273134270463,3.66993816241802,-12.9644928880281,-8.2538204316457,-5.81563866727814,-3.38272760089639,1.49020017018453,1.000096218577,15000,1,0.943
"BB[290,1]",-3.32388126406292,4.17854047679279,-11.3536142437853,-6.14238369702387,-3.36823925832861,-0.63226511260255,5.02811498341918,1.00054751137825,4086,1,0.7956
"BB[291,1]",-7.11174274527357,3.59887766151838,-14.2522293679471,-9.49009877458138,-7.07797273646515,-4.70494245660613,-0.12810280502225,1.0001083572407,15000,0,0.977
"BB[292,1]",-4.17392544979912,3.61503698608303,-11.1966035388031,-6.61382079410948,-4.222873517499,-1.76110422004762,3.06453358160812,1.00017689527175,9744,1,0.877
"BB[293,1]",-6.89397240758117,4.0694593765667,-15.0926580349977,-9.56922634627171,-6.82398122296741,-4.21462088337623,0.849396364427948,1.00038458393424,15000,1,0.957133333333333
"BB[294,1]",-7.10316135684481,3.87677172066239,-14.829757341516,-9.65865224944749,-7.10117433057244,-4.52961897201699,0.524051014710066,1.00046293138222,13030,1,0.966666666666667
"BB[295,1]",-7.94382044088143,4.10765002982324,-16.2910766531285,-10.634488042222,-7.87701526360514,-5.18942888787544,-0.0300813776211921,1.00028020063103,15000,0,0.975133333333333
"BB[296,1]",-9.11996826999177,3.60064510478247,-16.3544288996936,-11.4732919246006,-9.09717479680246,-6.69307477697578,-2.20938085033746,1.00039376679648,15000,0,0.995133333333333
"BB[297,1]",-7.41814258756539,3.74814887334235,-14.8870312473064,-9.91805480460732,-7.3664909207833,-4.91757875175493,-0.120597284148696,0.99992529704492,15000,0,0.976666666666667
"BB[298,1]",-8.39323618787958,3.82473844751011,-16.0889379182312,-10.9408669051887,-8.34425348548398,-5.80561193334997,-1.00803464033185,1.00002425444425,15000,0,0.987066666666667
"BB[299,1]",-9.88150490326436,3.88012259577998,-17.7013909335873,-12.4421997736546,-9.81270853979172,-7.25750008631938,-2.46623758536427,1.00089250537393,2789,0,0.995733333333333
"BB[300,1]",-5.55877422832343,3.21300066828324,-11.8007862302159,-7.69141215279171,-5.55722687845024,-3.39501416690214,0.812405232996883,1.00028953081175,15000,1,0.9574
"BB[301,1]",-9.72651687541775,3.73343501650522,-17.3334840211283,-12.1371778981964,-9.63482547425273,-7.17756519498945,-2.6435097395794,1.0003038002468,6005,0,0.996733333333333
"BB[302,1]",-4.43284329492637,3.40527269149754,-11.0068849239195,-6.737233416915,-4.43915962128025,-2.19232148812985,2.28663394454435,0.999976246386651,15000,1,0.902133333333333
"BB[303,1]",-7.96578903033569,3.6896673791515,-15.3220251598311,-10.4274662509688,-7.91865929102505,-5.51846833806808,-0.717869029621654,1.00007335725073,15000,0,0.986066666666667
"BB[304,1]",-7.61896869145881,3.83746508351999,-15.2330791247765,-10.1365985431828,-7.58543445830863,-5.0293390389208,-0.11752742119044,1.00071685209034,3428,0,0.976466666666667
"BB[305,1]",-10.0415090569546,3.46783264485437,-16.8283189849797,-12.4090643179704,-10.0244237688141,-7.71220652190312,-3.2567175747236,1.00049299727765,3877,0,0.998733333333333
"BB[306,1]",-8.17807394744178,3.67678987740937,-15.4560343792558,-10.5841894958293,-8.13946363743248,-5.69108573555818,-1.08270751412246,1.00074682087927,2861,0,0.989133333333333
"BB[307,1]",-9.09851818858453,3.41402453809334,-15.8416857182758,-11.3880263102593,-9.04091353520267,-6.79834101920703,-2.48461963517867,1.00040092358897,6117,0,0.996266666666667
"BB[308,1]",-10.1043523489363,3.87747883732742,-17.983974792804,-12.6107327662024,-10.014902797616,-7.48568788502688,-2.55211780903766,1.00000529284767,15000,0,0.995333333333333
"BB[309,1]",-8.82138107952132,3.47907636663236,-15.8803592665374,-11.0815549532728,-8.77136199739159,-6.45391660088801,-2.13454726977702,1.00065837575978,2936,0,0.994866666666667
"BB[310,1]",-6.57142746567175,3.52744482217666,-13.5422275934657,-8.93187032474328,-6.55192557873806,-4.21063735060298,0.339104305832229,1.00035779302522,15000,1,0.968866666666667
"BB[311,1]",-8.7861785816163,3.50761029027821,-15.8130349290687,-11.0835041542718,-8.74656283036924,-6.41482392573499,-2.01985924791678,1.00033451727864,5097,0,0.993733333333333
"BB[312,1]",-8.91519478998978,3.79455187442956,-16.6250483116066,-11.4036196325531,-8.83014899035873,-6.33349297339557,-1.6469427169811,1.00016919502716,11658,0,0.992133333333333
"BB[313,1]",-8.93121952425498,3.72846301703629,-16.3801725441905,-11.4040011579722,-8.8552233879991,-6.40392126030481,-1.74340400791269,0.999976065038442,15000,0,0.993333333333333
"BB[314,1]",-8.88039122398056,3.83247222161015,-16.6357336643659,-11.383914424239,-8.83181998655069,-6.30876627943473,-1.54959351773208,1.00033951087139,5868,0,0.9904
"BB[315,1]",-7.77957947863514,3.78522697386312,-15.3371235198997,-10.2669672358817,-7.78260527705273,-5.26271597496616,-0.307739676302426,1.00031113826742,5760,0,0.978133333333333
"BB[316,1]",-4.64724925796238,3.84387775864955,-12.1880889036183,-7.24804076812382,-4.66876496266369,-2.09962102925459,2.9427314121968,0.99994833139289,15000,1,0.886133333333333
"BB[317,1]",-5.06492766094798,3.77919666223401,-12.3207878753739,-7.60377106062541,-5.1037164359054,-2.55131600685745,2.38911615035201,1.0000665721181,15000,1,0.9104
"BB[318,1]",-8.73604795268792,3.85081757343252,-16.3951241337975,-11.2780448195045,-8.71147145529877,-6.19078063234744,-1.14829177518622,1.00076642655119,3025,0,0.989
"BB[319,1]",-5.63325192265799,3.39213602023611,-12.2216264488315,-7.91507348066374,-5.64469212117684,-3.40025979766254,1.08532456900112,1.00028776602694,5818,1,0.950066666666667
"BB[320,1]",-2.81756391061116,4.00974342071921,-10.5233340321838,-5.53477077018798,-2.86214704176578,-0.163391072378662,5.27536305751993,1.00023004983676,7558,1,0.763266666666667
"BB[321,1]",-5.68499766440905,3.62522551293296,-12.7485275305284,-8.11440666775564,-5.70899942404382,-3.31298004573291,1.55566673982018,1.00021237350858,15000,1,0.940666666666667
"BB[322,1]",-5.39940660090526,4.02783073167009,-13.2713009726799,-8.11557707678343,-5.42623227714999,-2.74091925880314,2.73988161407682,1.00049928487814,11398,1,0.909533333333333
"BB[323,1]",-4.17405649653148,3.69019921558019,-11.302770059407,-6.64592208879427,-4.16494703106112,-1.74380808301188,3.23556803634772,1.00000527110068,15000,1,0.873266666666667
"BB[324,1]",-8.75064811534404,3.95210676315495,-16.6911810244962,-11.3390552975743,-8.69442247173483,-6.09541164365928,-1.19598699741825,1.00050600765919,4110,0,0.988533333333333
"BB[325,1]",-8.73666207144459,3.29205480336582,-15.3254196290908,-10.9331853832871,-8.6883671502055,-6.49152094631551,-2.43932286820986,1.00008469838994,15000,0,0.996866666666667
"BB[326,1]",-7.48149455442222,3.3386365622197,-14.180776632831,-9.6948808057544,-7.45371627723426,-5.24200589185651,-0.993758966545187,1.00008115348889,15000,0,0.9874
"BB[327,1]",-7.53753853245565,3.65213947670647,-14.8072508071644,-9.90104033514956,-7.52638289321151,-5.16352946331266,-0.43969311737197,1.00006785269488,15000,0,0.9814
"BB[328,1]",-6.47173722599609,4.05744765328266,-14.3477882342173,-9.14272788564774,-6.47278511793536,-3.78942723363302,1.47695841315772,1.0003853246206,7262,1,0.9456
"BB[329,1]",-4.65501598673723,3.61802435949605,-11.7602463450469,-7.05896814843221,-4.66503616505619,-2.28339658268338,2.55207403575849,1.00019354647907,15000,1,0.901466666666667
"BB[330,1]",-7.77740423886738,4.00826198009449,-15.6867932929386,-10.4717936498644,-7.73153936171729,-5.07498197172981,-0.0854617232847169,1.00039875806218,7969,0,0.976333333333333
"BB[331,1]",-6.54306160476121,4.14603876705678,-14.6926476316962,-9.25979254475433,-6.5597249980059,-3.81408544674482,1.67791907629616,1.00033622095302,15000,1,0.942466666666667
"BB[332,1]",-9.92382186534851,3.8270866673004,-17.7261930526186,-12.4519921269477,-9.84951191440562,-7.35359018513037,-2.57439505561288,1.00055672996686,3069,0,0.996466666666667
"BB[333,1]",-6.84915298986513,3.12440428991595,-13.0234104973888,-8.92021217953996,-6.83790586885579,-4.73213483811315,-0.779378762286073,1.00035632426576,8464,0,0.985866666666667
"BB[334,1]",-10.9929520250037,3.94368801473407,-19.1212312314458,-13.5846500309215,-10.8871849565184,-8.30169345114924,-3.56322477832671,1.00116568426537,2579,0,0.998266666666667
"BB[335,1]",-8.12578731716363,4.03646362379497,-16.102222565337,-10.8149506973368,-8.08085663522225,-5.3802898031271,-0.320030744760052,1.0003261894878,4788,0,0.9794
"BB[336,1]",-8.29682322541092,4.0207586491033,-16.5291555483498,-10.9018305410163,-8.24810662312712,-5.58692214824738,-0.732234732911917,1.00006587695086,14361,0,0.9834
"BB[337,1]",-8.00052539925472,3.86705851867166,-15.7697831844033,-10.5804639954953,-7.88811649112383,-5.37959202924212,-0.686123355887119,1.0007291463013,3218,0,0.983866666666667
"BB[338,1]",-7.01175693728218,3.94102535928292,-14.8805869695645,-9.61919218517892,-6.99449900190714,-4.40646738697914,0.715067811599697,1.00089758929102,4846,1,0.9626
"BB[339,1]",-5.96497384796178,4.02230419366653,-13.8306809465862,-8.6227550129017,-5.9264141039234,-3.3328034469136,1.96992721830358,1.00021918038849,7467,1,0.932533333333333
"BB[340,1]",-6.36793692609626,3.58101872735033,-13.4603101371397,-8.75580253458529,-6.35652138110324,-4.04128871427396,0.750593284668843,1.00034520705385,15000,1,0.9618
"BB[341,1]",-5.77769226225063,4.15334782513789,-14.0170115200219,-8.52797012654603,-5.76256592637583,-3.00916505685794,2.38330187039469,1.00013573839711,15000,1,0.919733333333333
"BB[342,1]",-7.82920991147148,4.00962382991377,-15.9140449971245,-10.4310011626121,-7.79815260955472,-5.17699740873933,0.038155116455452,1.00015491942163,14506,1,0.9744
"BB[343,1]",-10.6211781554358,3.88561923437205,-18.6260680796723,-13.1409820826485,-10.5363069689678,-7.99500428534975,-3.2769228101146,1.00071332119709,5990,0,0.9976
"BB[344,1]",-7.44010532953318,3.88188093990137,-15.0971735093158,-9.97848649159209,-7.42247404038007,-4.87511921866692,0.104454464681149,1.0002847475755,15000,1,0.9736
"BB[345,1]",-10.6694080049739,3.92832754279379,-18.5261510491645,-13.2271360219931,-10.6528146950054,-8.04147387958797,-3.07546938115065,1.00015406716555,15000,0,0.997133333333333
"BB[346,1]",-6.94734904328127,3.85139191187052,-14.77325866356,-9.48444602556319,-6.9006266218845,-4.34367065631942,0.533137232881735,0.999973511236846,15000,1,0.966333333333333
"BB[347,1]",-6.11121545947499,3.62714355148524,-13.184476915825,-8.52521736959078,-6.16673792342592,-3.69275933802376,1.12302928323697,0.999987316339727,15000,1,0.951
"BB[348,1]",-2.6313223746967,3.87131280815025,-9.98265177619482,-5.25730859537689,-2.74043793180684,-0.100854769556869,5.23562617973233,1.0008460649636,2513,1,0.7572
"BB[349,1]",-5.42170155943319,3.78850569942936,-12.7796600625474,-8.01380208828332,-5.45353397289437,-2.90622063318181,2.14105538895871,1.00036161586881,4838,1,0.9258
"BB[350,1]",-6.46616458585092,3.9544359198226,-14.3355925362839,-9.05877922780292,-6.42183976927454,-3.821877945756,1.19699171466745,1.00009537824533,12639,1,0.952666666666667
"BB[351,1]",-8.82524324111638,3.78135116147447,-16.4342492183435,-11.3258876663073,-8.76823149101932,-6.2518536673685,-1.58675797041682,1.00005168752539,15000,0,0.990733333333333
"BB[352,1]",-5.16083567561989,4.16468352470815,-13.2986113754914,-7.91629679028839,-5.17545323438428,-2.39158096247359,3.19198954544767,1.00087382556232,5202,1,0.8958
"BB[353,1]",-7.1984501107061,3.26188831765888,-13.6109512185051,-9.4060215146229,-7.13916048664642,-4.98890615921702,-0.835974918937453,1.00034027711311,7504,0,0.986333333333333
"BB[354,1]",-3.19253407383148,3.4745743824532,-9.94713521817441,-5.55540436015614,-3.22479342652623,-0.894712322375459,3.73028543277134,0.999986896656249,15000,1,0.824533333333333
"BB[355,1]",-3.25959368086251,3.97046104020079,-10.8634614523295,-5.95780428975569,-3.33790432244939,-0.62535208642069,4.71430153866077,1.00089234746014,2371,1,0.7974
"BB[356,1]",-9.45664243513871,3.70135964745686,-17.0799794189094,-11.8713672076151,-9.36559633252747,-6.95174476657242,-2.34683530204956,1.00036009229624,9912,0,0.996533333333333
"BB[357,1]",-8.08477850895882,3.10313721691718,-14.166326917587,-10.1824684412138,-8.06696952913407,-5.98570806148861,-1.97891243248844,0.999958165999085,15000,0,0.9952
"BB[358,1]",-6.40885543746951,4.01102728504277,-14.2916545923285,-9.07255245761213,-6.37163985332084,-3.72545846503396,1.42076732682738,1.00031337452972,9505,1,0.945533333333333
"BB[359,1]",-5.8517220328108,3.99745337195563,-13.7755356051167,-8.51430249403428,-5.840516720699,-3.24014368612553,2.05907016319681,1.00033576047966,7174,1,0.931
"BB[360,1]",-7.40499544866395,3.89404578982989,-15.2759505015936,-9.9974208957629,-7.32957938486269,-4.78127671266987,0.152445467588418,1.00090115371754,3066,1,0.972866666666667
"BB[361,1]",-4.35328807922633,3.75882588366973,-11.6924879632459,-6.89452506640619,-4.42092438047016,-1.86820168066717,3.10186052256227,1.00010704491026,15000,1,0.875466666666667
"BB[362,1]",-8.36282961591952,3.71006643525468,-15.7459998064908,-10.7990092221451,-8.28255316140489,-5.86955011256415,-1.22286265911943,1.00013076696775,15000,0,0.988866666666667
"BB[363,1]",-8.89612899143421,3.78410499042207,-16.4826307062732,-11.410717033495,-8.84757005493879,-6.34546397714176,-1.5750082483373,1.00008372053081,14475,0,0.991533333333333
"BB[364,1]",-6.07564960505045,4.0555070154481,-14.1568896314903,-8.74813649424541,-6.03583777534019,-3.38664948969491,1.86571301980927,1.00004006358231,15000,1,0.9336
"BB[365,1]",-8.73452765112001,4.06726428452112,-17.0130489123797,-11.433906991577,-8.66855592431694,-5.97697628297516,-0.980465712788945,1.00017623451525,7271,0,0.9868
"BB[366,1]",-4.56294167691621,3.31369498959677,-11.0298409711271,-6.78031394270478,-4.58203922965602,-2.34115726247144,2.02246026633096,1.00009643407135,15000,1,0.9154
"BB[367,1]",-5.87838843182155,3.98785721802774,-13.7267940415224,-8.53131805921766,-5.84225334158429,-3.21462512728324,1.95665088304246,1.00036010746209,4394,1,0.933933333333333
"BB[368,1]",-11.0192083700975,3.87347685940461,-18.9115683189163,-13.5184512858909,-10.9153300712148,-8.4277440170773,-3.57617410029934,1.00114806749173,1791,0,0.998266666666667
"BB[369,1]",-7.92840172922928,3.61062651732609,-15.2088044392585,-10.3435527310151,-7.8881330921617,-5.47816436051321,-0.95263421109361,1.00050884074557,15000,0,0.987266666666667
"BB[370,1]",-8.6616887968624,3.65452888406084,-15.909031439576,-11.0932020987895,-8.64245603791986,-6.18816835488227,-1.6076283874339,1.0002768400832,9351,0,0.991466666666667
"BB[371,1]",-8.44983091013344,3.80296173090435,-16.1080260058988,-10.9317267881995,-8.36073875302183,-5.90268216073655,-1.10465365581131,1.00030250696331,15000,0,0.9872
"BB[372,1]",-3.92443670649513,3.65261891900954,-10.9817662316583,-6.35297250648136,-3.96161941471642,-1.50393220020942,3.38420381359645,1.00016156159416,14169,1,0.861466666666667
"BB[373,1]",-7.51055637908288,4.00653273581541,-15.4085254736341,-10.1775966583197,-7.4755127638594,-4.84597945795438,0.432793733178576,1.00010667204358,15000,1,0.968266666666667
"BB[374,1]",-2.34079034071246,3.44792838390024,-8.95284606242945,-4.65847934768773,-2.41884399145047,-0.0282794389932189,4.47526741775861,1.0005405947683,3260,1,0.752066666666667
"BB[375,1]",-5.06738828276371,3.50436350083835,-11.9353016275746,-7.40017513491564,-5.11915866731841,-2.74623185468306,1.96931090644327,1.00010819369981,15000,1,0.9238
"BB[376,1]",-7.02134316711758,3.27029820689106,-13.4204768779347,-9.15673135936392,-7.02906829278688,-4.85708944633566,-0.481314363716475,0.999966454149517,15000,0,0.982266666666667
"BB[377,1]",-7.37211755532004,4.04360685617169,-15.2300434635199,-10.0833307638497,-7.33646269119929,-4.67343885555768,0.577039345778884,1.00044227494033,7276,1,0.9664
"BB[378,1]",-6.37367894988962,4.19419334125585,-14.6577804439219,-9.16384523297777,-6.28842521366512,-3.59506896007393,1.82754364483035,1.00101135416981,3039,1,0.939
"BB[379,1]",-6.65061083122858,4.10156648206869,-14.7963337171702,-9.3814769577379,-6.64345505360708,-3.92440015341897,1.40740681391292,1.00009228250125,15000,1,0.949333333333333
"BB[380,1]",-9.18917716025281,3.54137353207384,-16.2557737075605,-11.4972666359474,-9.17979113581801,-6.79324152823794,-2.30173732463117,1.00009251548734,11141,0,0.9952
"BB[381,1]",-4.2178073876452,4.17990387677753,-12.4548933541499,-6.95772183664885,-4.27260100830328,-1.48479076004941,4.14831070999934,1.00010305207305,15000,1,0.847066666666667
"BB[382,1]",-10.2526949920113,3.60971130376861,-17.4933433645958,-12.6417311264947,-10.2052422341231,-7.78308716916492,-3.33340966311892,1.00054949361184,3169,0,0.9984
"BB[383,1]",-3.41333850254856,3.40732491521455,-9.93317476931531,-5.74420562816623,-3.44941673021838,-1.15509346605071,3.40687773274965,1.00022116293848,8139,1,0.845066666666667
"BB[384,1]",-11.3858880472405,3.65990393802869,-18.7938564443534,-13.813868632331,-11.3335442814004,-8.85958584085888,-4.48911185826808,1.00094190793446,2011,0,0.9992
"BB[385,1]",-7.68653777982334,4.11694490667246,-15.9316226755079,-10.4006641984286,-7.65676391129979,-4.9263511145848,0.1543323097592,1.00006415190718,15000,1,0.9722
"BB[386,1]",-11.0451749289141,3.94612712004581,-19.0588149584213,-13.6531193484614,-10.9347745993854,-8.30567101950906,-3.68433699149539,1.00195117020211,1016,0,0.998333333333333
"BB[387,1]",-7.81853675111451,3.81388978156979,-15.4367510168989,-10.3327113904235,-7.75424166054723,-5.28998162681548,-0.497015430316925,1.00002193461047,15000,0,0.980933333333333
"BB[388,1]",-5.86110613703283,3.54991871134497,-12.9105327521819,-8.1884018718008,-5.87053968257301,-3.47213454741982,1.12150392806203,1.00007750272199,15000,1,0.9502
"BB[389,1]",-5.72884532395113,3.80312311940426,-13.2672108399127,-8.20295103861376,-5.73024324413519,-3.21269956775967,1.7334567459252,1.0003404315673,9056,1,0.9348
"BB[390,1]",-5.46251529492305,3.80832571923396,-12.9120462970236,-7.9788810427722,-5.46598923566127,-2.97466048915956,2.03508707958678,1.00023686568432,8038,1,0.924066666666667
"BB[391,1]",-4.59530863372238,3.37935191940608,-11.1991510409231,-6.88390999445066,-4.62116138317201,-2.34839816776573,2.0799354963877,1.00031224295178,5957,1,0.912066666666667
"BB[392,1]",-6.59556273341556,4.04408938379993,-14.660397912918,-9.22399976588531,-6.57950115510674,-3.90476790136715,1.20545996166973,1.00007755743635,15000,1,0.950933333333333
"BB[393,1]",-4.51750545746922,3.38986146713135,-11.0466317516807,-6.78917712162639,-4.57652915521154,-2.29355609622521,2.27389920353697,1.00005672731332,15000,1,0.905933333333333
"BB[394,1]",-11.9612927118936,4.05239148277437,-20.2215234051289,-14.5982439991289,-11.8266991907614,-9.20752214707768,-4.38128604346559,1.00095564644789,2375,0,0.999
"BB[395,1]",-7.98945451942526,3.67847054651993,-15.1459663934326,-10.4207182598879,-7.97684210343288,-5.52118635658549,-0.867450011730354,1.00007912216593,15000,0,0.985066666666667
"BB[396,1]",-6.66475860023529,4.10139939628766,-14.7431115847474,-9.31079971779339,-6.6885021847158,-3.92753702193456,1.42010372429541,1.0002315712901,13279,1,0.949866666666667
"BB[397,1]",-9.99989823495482,3.70965729169742,-17.4189348746825,-12.4844677225912,-9.92931516625082,-7.52572705589848,-2.88310519929823,1.00029652116347,8122,0,0.9966
"BB[398,1]",-0.250240048457494,3.99858943637713,-7.90557405299741,-2.97002335554047,-0.342889091388231,2.36494100967265,7.70868991529014,0.999985414928403,15000,1,0.532666666666667
"BB[399,1]",-2.29317997592589,3.52507534351231,-9.16158000604385,-4.68752397229574,-2.33062675437779,0.0660769624263083,4.73154309926147,1.00053071861029,3177,1,0.743933333333333
"BB[400,1]",-8.61404055491647,3.92757054594848,-16.5359718418611,-11.2059786216314,-8.56648459326565,-5.94106596787657,-1.09086314699346,1.00012586217824,15000,0,0.988666666666667
"BB[401,1]",-6.64032892921727,4.10206128974023,-14.8477846759809,-9.32855188610189,-6.64577260376929,-3.92551303438882,1.54610015439961,0.999983163298458,15000,1,0.9464
"BB[402,1]",-8.18841317638206,4.04972039888047,-16.2552694134771,-10.8555498688347,-8.12369599693674,-5.45945764105899,-0.429631680658421,1.00000723606481,15000,0,0.979933333333333
"BB[403,1]",-4.95525897900603,4.12215297944329,-12.8905377439525,-7.70471184768518,-4.99299787502303,-2.23727438180551,3.33250135184792,1.00015747365473,8277,1,0.886866666666667
"BB[404,1]",-5.02318697788108,3.65893144116771,-12.2571566176171,-7.45741310029401,-5.01540801194881,-2.61238019467764,2.17991890617763,1.00005061875924,15000,1,0.914333333333333
"BB[405,1]",-6.71388574159512,3.50335236902372,-13.6580057352334,-9.03066063346132,-6.70514260991538,-4.33476039235645,0.0483985547497314,1.000346491087,4569,1,0.974
"BB[406,1]",-5.63843900197067,3.42359764176648,-12.3177585771084,-7.93903891509015,-5.66217977373819,-3.33368007461436,1.04628856723198,0.9999787906883,15000,1,0.9502
"BB[407,1]",-7.60005046560493,4.04102423077916,-15.6806330479594,-10.2659874811113,-7.5732450933993,-4.93064641030833,0.247686539069893,1.00006635642756,15000,1,0.9714
"BB[408,1]",-7.66512710135932,4.027602671956,-15.681478158276,-10.2630466735459,-7.67076042929006,-4.9795936991281,0.167289587481494,1.00008825666348,13994,1,0.972933333333333
"BB[409,1]",-7.26788751447335,4.17342177865063,-15.7146762221693,-9.97544742747452,-7.17456324426129,-4.47188086774026,0.75882381232525,1.00093792594088,3566,1,0.962733333333333
"BB[410,1]",-7.77512658216064,3.50831358400583,-14.7253689551436,-10.0914429534608,-7.75850369489422,-5.41022124413361,-0.9086667990749,1.00035768642763,9423,0,0.986733333333333
"BB[411,1]",-7.13399133480917,3.54327171953703,-14.105326612175,-9.4915900248961,-7.12484600249908,-4.78092102435767,-0.135546784065878,1.00013374336308,15000,0,0.977466666666667
"BB[412,1]",-8.3812567318087,3.53322412687359,-15.4487356949058,-10.6977648972591,-8.31697201732215,-6.01389657341667,-1.56969435633785,1.00021383595721,15000,0,0.9918
"BB[413,1]",-7.31771279027745,3.82051674495029,-14.9561333614627,-9.78042022543389,-7.26672945382216,-4.81532525288804,0.106447818862953,1.00044768389022,3715,1,0.973133333333333
"BB[414,1]",-9.52661913742854,3.93790014911893,-17.6105935530597,-12.0510978378126,-9.37977637367572,-6.87509762640838,-2.0928421781694,1.00051996968747,4016,0,0.9932
"BB[415,1]",-5.42828833707062,3.51810388334293,-12.1656892384053,-7.80644774911499,-5.4348167993889,-3.09192894286803,1.58320216028012,1.00003951896528,15000,1,0.937333333333333
"BB[416,1]",-3.2272490551598,3.40502527476583,-9.78206791201819,-5.54325742019485,-3.27944415022367,-0.990386263318823,3.64900686130341,1.00030421159611,5733,1,0.829466666666667
"BB[417,1]",-5.91419787530102,3.51784885652917,-12.8142923326522,-8.24809137359425,-5.93956345488721,-3.59055762146848,1.11470027889254,1.00037230952331,15000,1,0.952866666666667
"BB[418,1]",-6.19737036283226,3.80850229640523,-13.7139980724964,-8.74285786794509,-6.15629584321771,-3.64964329185287,1.20960152351248,1.00014217417538,15000,1,0.949733333333333
"BB[419,1]",-8.2835712822902,3.87008471563635,-16.1117228430244,-10.8310491731406,-8.2060230961378,-5.68559816467948,-0.986732383664879,1.00067307808135,4588,0,0.986333333333333
"BB[420,1]",-5.20883321689467,3.67375637694321,-12.3744980426902,-7.66122751434853,-5.23790772106688,-2.77899333625078,2.07240513210386,1.00016912840686,15000,1,0.922333333333333
